from_id,to_id,distance,walk_time,status
P4669,P1237,5,1,open
P4670,P2721,5,1,open
P4671,P1596,1,1,open
P4672,P4391,10,1,open
P4673,P0751,5,1,open
P4674,P3282,3,1,open
P4675,P2852,3,1,open
P4676,P2454,8,1,open
P4677,P1372,9,1,open
P4678,P1243,1,1,open
P4679,P0377,2,1,open
P4680,P0130,6,1,open
P4681,P1935,4,1,open
P4682,P0146,8,1,open
P4683,P2982,2,1,open
P4684,P4186,8,1,open
P4685,P0474,1,1,open
P4686,P0912,3,1,open
P4687,P1840,6,1,open
P4688,P1279,2,1,open
P4689,P3975,5,1,open
P4690,P0979,5,1,open
P4691,P2872,2,1,open
P4692,P2062,10,1,open
P4693,P4536,10,1,open
P4694,P1868,1,1,open
P4695,P1154,2,1,open
P4696,P0514,2,1,open
P4697,P2108,8,1,open
P4698,P4199,10,1,open
P4699,P3475,7,1,open
P4700,P2877,3,1,open
P4701,P1733,6,1,open
P4702,P3331,2,1,open
P4703,P3750,5,1,open
P4704,P0816,2,1,open
P4705,P4443,5,1,open
P4706,P0786,5,1,open
P4707,P0482,10,1,open
P4708,P3007,10,1,open
P4709,P0173,4,1,open
P4710,P1499,7,1,open
P4711,P2927,3,1,open
P4712,P2353,6,1,open
P4713,P0252,5,1,open
P4714,P0877,10,1,open
P4715,P1809,7,1,open
P4716,P0427,1,1,open
P4717,P2593,4,1,open
P4718,P3800,9,1,open
P4719,P0827,2,1,open
P4720,P2838,7,1,open
P4721,P4173,8,1,open
P4722,P3015,2,1,open
P4723,P3983,2,1,open
P4724,P0829,3,1,open
P4725,P1340,5,1,open
P4726,P3347,7,1,open
P4727,P1406,8,1,open
P4728,P0535,9,1,open
P4729,P2292,4,1,open
P4730,P2966,10,1,open
P4731,P3767,9,1,open
P4732,P2901,10,1,open
P4733,P3831,8,1,open
P4734,P2935,7,1,open
P4735,P1867,4,1,open
P4736,P0386,10,1,open
P4737,P3839,4,1,open
P4738,P2330,1,1,open
P4739,P2327,6,1,open
P4740,P1789,3,1,open
P4741,P1241,5,1,open
P4742,P1735,3,1,open
P4743,P2442,6,1,open
P4744,P2689,6,1,open
P4745,P1344,3,1,open
P4746,P4360,7,1,open
P4747,P1806,3,1,open
P4748,P4558,7,1,open
P4749,P1824,7,1,open
P4750,P4245,3,1,open
P4751,P3661,10,1,open
P4752,P3827,7,1,open
P4753,P0286,9,1,open
P4754,P1562,7,1,open
P4755,P3718,5,1,open
P4756,P3571,1,1,open
P4757,P0384,2,1,open
P4758,P1010,8,1,open
P4759,P3670,7,1,open
P4760,P0766,10,1,open
P4761,P1926,6,1,open
P4762,P4333,2,1,open
P4763,P2836,5,1,open
P4764,P3832,5,1,open
P4765,P2301,4,1,open
P4766,P2081,9,1,open
P4767,P0430,3,1,open
P4768,P1115,5,1,open
P4769,P4098,7,1,open
P4770,P2881,7,1,open
P4771,P0058,8,1,open
P4772,P3707,5,1,open
P4773,P2742,7,1,open
P4774,P1678,2,1,open
P4775,P1974,6,1,open
P4776,P2944,4,1,open
P4777,P0843,2,1,open
P4778,P1181,4,1,open
P4779,P3527,1,1,open
P4780,P3728,5,1,open
P4781,P3975,3,1,open
P4782,P4186,4,1,open
P4783,P2926,1,1,open
P4784,P3569,5,1,open
P4785,P4580,8,1,open
P4786,P0952,2,1,open
P4787,P1902,6,1,open
P4788,P2204,2,1,open
P4789,P2530,8,1,open
P4790,P0534,7,1,open
P4791,P0015,8,1,open
P4792,P0940,3,1,open
P4793,P2075,4,1,open
P4794,P1660,9,1,open
P4795,P1809,9,1,open
P4796,P0530,7,1,open
P4797,P2669,10,1,open
P4798,P1469,3,1,open
P4799,P4652,4,1,open
P4800,P4329,7,1,open
P4801,P1834,7,1,open
P4802,P3957,8,1,open
P4803,P1007,9,1,open
P4804,P0035,9,1,open
P4805,P4170,5,1,open
P4806,P3490,9,1,open
P4807,P0304,3,1,open
P4808,P1875,7,1,open
P4809,P0583,9,1,open
P4810,P1062,10,1,open
P4811,P2131,9,1,open
P4812,P1393,9,1,open
P4813,P3101,10,1,open
P4814,P2115,1,1,open
P4815,P3950,1,1,open
P4816,P3312,1,1,open
P4817,P0316,3,1,open
P4818,P3693,8,1,open
P4819,P1122,10,1,open
P4820,P3551,1,1,open
P4821,P1208,7,1,open
P4822,P4441,1,1,open
P4823,P4419,5,1,open
P4824,P2098,2,1,open
P4825,P2010,1,1,open
P4826,P0517,9,1,open
P4827,P0464,1,1,open
P4828,P3481,10,1,open
P4829,P1271,7,1,open
P4830,P4654,6,1,open
P4831,P3377,5,1,open
P4832,P0408,1,1,open
P4833,P4244,5,1,open
P4834,P0562,7,1,open
P4835,P0342,3,1,open
P4836,P0882,2,1,open
P4837,P1965,7,1,open
P4838,P1975,6,1,open
P4839,P0461,3,1,open
P4840,P2678,1,1,open
P4841,P2315,3,1,open
P4842,P4001,10,1,open
P4843,P0203,9,1,open
P4844,P3715,4,1,open
P4845,P2245,1,1,open
P4846,P1629,8,1,open
P4847,P3502,5,1,open
P4848,P1577,5,1,open
P4849,P4497,2,1,open
P4850,P1987,5,1,open
P4851,P1608,10,1,open
P4852,P2164,4,1,open
P4853,P3515,5,1,open
P4854,P2007,2,1,open
P4855,P4130,10,1,open
P4856,P4208,8,1,open
P4857,P0155,8,1,open
P4858,P2259,10,1,open
P4859,P0535,6,1,open
P4860,P2953,7,1,open
P4861,P0311,4,1,open
P4862,P4216,5,1,open
P4863,P4159,4,1,open
P4864,P3128,1,1,open
P4865,P4618,5,1,open
P4866,P2787,1,1,open
P4867,P2380,1,1,open
P4868,P3089,10,1,open
P4869,P2296,9,1,open
P4870,P3479,1,1,open
P4871,P4596,2,1,open
P4872,P1798,7,1,open
P4873,P4460,3,1,open
P4874,P0311,8,1,open
P4875,P3802,8,1,open
P4876,P3280,4,1,open
P4877,P4464,6,1,open
P4878,P2719,10,1,open
P4879,P1724,6,1,open
P4880,P0034,8,1,open
P4881,P2006,6,1,open
P4882,P4568,5,1,open
P4883,P3205,7,1,open
P4884,P4031,10,1,open
P4885,P4400,8,1,open
P4886,P3177,1,1,open
P4887,P1521,7,1,open
P4888,P1785,4,1,open
P4889,P1550,5,1,open
P4890,P0343,6,1,open
P4891,P3018,10,1,open
P4892,P3322,8,1,open
P4893,P4657,6,1,open
P4894,P0791,7,1,open
P4895,P2060,2,1,open
P4896,P1239,10,1,open
P4897,P0490,3,1,open
P4898,P2724,1,1,open
P4899,P1244,1,1,open
P4900,P0606,8,1,open
P4901,P1305,6,1,open
P4902,P4496,6,1,open
P4903,P2437,6,1,open
P4904,P3713,9,1,open
P4905,P3712,2,1,open
P4906,P1284,10,1,open
P4907,P1126,6,1,open
P4908,P1955,7,1,open
P4909,P4256,6,1,open
P4910,P1679,10,1,open
P4911,P2378,3,1,open
P4912,P0555,2,1,open
P4913,P3229,3,1,open
P4914,P3793,4,1,open
P4915,P1088,10,1,open
P4916,P0918,6,1,open
P4917,P1028,3,1,open
P4918,P4407,6,1,open
P4919,P1010,7,1,open
P4920,P2266,5,1,open
P4921,P3376,7,1,open
P4922,P0531,5,1,open
P4923,P2518,10,1,open
P4924,P0873,10,1,open
P4925,P1807,8,1,open
P4926,P0517,4,1,open
P4927,P2485,5,1,open
P4928,P0012,10,1,open
P4929,P3044,10,1,open
P4930,P4877,10,1,open
P4931,P0181,4,1,open
P4932,P4737,1,1,open
P4933,P4429,2,1,open
P4934,P4035,10,1,open
P4935,P4329,2,1,open
P4936,P4738,10,1,open
P4937,P3025,6,1,open
P4938,P2218,8,1,open
P4939,P1847,2,1,open
P4940,P4238,8,1,open
P4941,P1184,2,1,open
P4942,P4715,3,1,open
P4943,P0754,3,1,open
P4944,P3449,6,1,open
P4945,P4099,3,1,open
P4946,P4924,1,1,open
P4947,P2228,5,1,open
P4948,P3663,1,1,open
P4949,P3462,2,1,open
P4950,P2432,1,1,open
P4951,P0063,7,1,open
P4952,P4757,3,1,open
P4953,P3240,4,1,open
P4954,P4896,5,1,open
P4955,P2061,6,1,open
P4956,P4367,4,1,open
P4957,P2008,8,1,open
P4958,P2322,10,1,open
P4959,P1396,2,1,open
P4960,P0656,5,1,open
P4961,P2226,2,1,open
P4962,P1032,7,1,open
P4963,P3223,3,1,open
P4964,P4476,9,1,open
P4965,P0670,8,1,open
P4966,P0733,10,1,open
P4967,P3330,7,1,open
P4968,P0193,5,1,open
P4969,P4951,9,1,open
P4970,P0969,6,1,open
P4971,P4779,7,1,open
P4972,P2187,3,1,open
P4973,P1701,4,1,open
P4974,P3854,10,1,open
P4975,P3664,9,1,open
P4976,P0186,3,1,open
P4977,P1489,7,1,open
P4978,P3752,9,1,open
P4979,P1472,8,1,open
P4980,P2038,7,1,open
P4981,P4547,2,1,open
P4982,P3554,10,1,open
P4983,P0587,3,1,open
P4984,P0768,4,1,open
P4985,P0401,3,1,open
P4986,P3375,1,1,open
P4987,P0555,10,1,open
P4988,P3647,5,1,open
P4989,P4649,1,1,open
P4990,P0104,8,1,open
P4991,P0397,4,1,open
P4992,P2607,5,1,open
P4993,P0706,4,1,open
P4994,P2220,9,1,open
P4995,P0270,10,1,open
P4996,P2670,2,1,open
P4997,P1542,10,1,open
P4998,P1746,5,1,open
P4999,P3531,9,1,open
P5000,P1031,5,1,open
P5001,P4175,8,1,open
P5002,P2194,7,1,open
P5003,P4803,2,1,open
P5004,P2461,8,1,open
P5005,P0073,4,1,open
P5006,P4722,7,1,open
P5007,P0764,9,1,open
P5008,P0410,10,1,open
P5009,P1513,4,1,open
P5010,P4665,10,1,open
P5011,P1634,6,1,open
P5012,P1896,8,1,open
P5013,P3952,2,1,open
P5014,P0660,2,1,open
P5015,P3851,7,1,open
P5016,P1065,1,1,open
P5017,P2159,9,1,open
P5018,P0676,9,1,open
P5019,P2444,1,1,open
P5020,P4276,8,1,open
P5021,P1808,2,1,open
P5022,P4258,5,1,open
P5023,P0658,2,1,open
P5024,P4683,10,1,open
P5025,P3032,2,1,open
P5026,P1876,10,1,open
P5027,P2962,9,1,open
P5028,P1943,9,1,open
P5029,P2958,2,1,open
P5030,P1542,4,1,open
P5031,P0772,9,1,open
P5032,P3210,3,1,open
P5033,P3790,1,1,open
P5034,P2536,5,1,open
P5035,P3268,1,1,open
P5036,P0736,4,1,open
P5037,P2462,4,1,open
P5038,P4656,6,1,open
P5039,P4296,8,1,open
P5040,P3806,8,1,open
P5041,P3592,8,1,open
P5042,P3036,4,1,open
P5043,P1186,3,1,open
P5044,P0983,6,1,open
P5045,P1902,6,1,open
P5046,P4305,1,1,open
P5047,P0153,6,1,open
P5048,P2356,7,1,open
P5049,P3321,6,1,open
P5050,P0660,4,1,open
P5051,P4933,6,1,open
P5052,P3351,9,1,open
P5053,P4051,2,1,open
P5054,P0909,3,1,open
P5055,P2228,8,1,open
P5056,P2273,9,1,open
P5057,P2858,2,1,open
P5058,P2233,7,1,open
P5059,P3138,8,1,open
P5060,P1704,6,1,open
P5061,P0283,7,1,open
P5062,P3593,6,1,open
P5063,P0229,8,1,open
P5064,P0962,9,1,open
P5065,P4270,9,1,open
P5066,P0531,5,1,open
P5067,P0925,10,1,open
P5068,P0390,8,1,open
P5069,P3015,7,1,open
P5070,P2688,3,1,open
P5071,P2165,7,1,open
P5072,P3521,10,1,open
P5073,P1522,2,1,open
P5074,P4193,6,1,open
P5075,P4332,6,1,open
P5076,P0886,5,1,open
P5077,P1144,7,1,open
P5078,P1494,2,1,open
P5079,P1213,1,1,open
P5080,P4678,4,1,open
P5081,P2290,6,1,open
P5082,P1819,2,1,open
P5083,P1282,8,1,open
P5084,P3989,6,1,open
P5085,P2952,10,1,open
P5086,P4984,4,1,open
P5087,P0505,3,1,open
P5088,P1868,4,1,open
P5089,P2186,6,1,open
P5090,P1283,4,1,open
P5091,P4685,7,1,open
P5092,P0337,10,1,open
P5093,P5004,7,1,open
P5094,P0472,9,1,open
P5095,P3109,10,1,open
P5096,P2407,10,1,open
P5097,P3340,5,1,open
P5098,P3818,9,1,open
P5099,P0299,4,1,open
P5100,P2546,9,1,open
P5101,P1409,3,1,open
P5102,P1384,7,1,open
P5103,P2105,2,1,open
P5104,P3675,7,1,open
P5105,P4908,10,1,open
P5106,P1426,8,1,open
P5107,P3683,10,1,open
P5108,P1514,6,1,open
P5109,P3622,4,1,open
P5110,P3067,7,1,open
P5111,P0528,8,1,open
P5112,P2800,6,1,open
P5113,P4056,4,1,open
P5114,P0369,8,1,open
P5115,P0032,2,1,open
P5116,P4445,2,1,open
P5117,P3989,1,1,open
P5118,P0581,5,1,open
P5119,P2140,9,1,open
P5120,P0769,3,1,open
P5121,P0357,1,1,open
P5122,P3394,10,1,open
P5123,P2679,3,1,open
P5124,P3237,5,1,open
P5125,P1047,2,1,open
P5126,P1489,7,1,open
P5127,P2279,5,1,open
P5128,P0176,5,1,open
P5129,P0358,8,1,open
P5130,P0459,6,1,open
P5131,P3384,2,1,open
P5132,P4840,7,1,open
P5133,P3920,8,1,open
P5134,P0404,6,1,open
P5135,P1559,5,1,open
P5136,P3730,6,1,open
P5137,P4210,5,1,open
P5138,P2873,8,1,open
P5139,P2412,8,1,open
P5140,P1278,8,1,open
P5141,P0869,7,1,open
P5142,P3599,8,1,open
P5143,P2487,10,1,open
P5144,P1560,5,1,open
P5145,P1702,8,1,open
P5146,P2039,9,1,open
P5147,P4427,6,1,open
P5148,P0672,4,1,open
P5149,P0115,6,1,open
P5150,P4411,9,1,open
P5151,P0271,4,1,open
P5152,P3502,3,1,open
P5153,P1005,4,1,open
P5154,P0782,7,1,open
P5155,P3861,2,1,open
P5156,P4342,5,1,open
P5157,P0790,5,1,open
P5158,P0710,1,1,open
P5159,P1587,3,1,open
P5160,P0854,7,1,open
P5161,P2806,3,1,open
P5162,P0367,2,1,open
P5163,P4416,8,1,open
P5164,P3357,6,1,open
P5165,P3731,6,1,open
P5166,P0762,8,1,open
P5167,P2454,7,1,open
P5168,P0573,9,1,open
P5169,P0946,1,1,open
P5170,P0870,4,1,open
P5171,P1511,8,1,open
P5172,P4483,4,1,open
P5173,P3995,5,1,open
P5174,P2662,1,1,open
P5175,P5100,9,1,open
P5176,P1820,8,1,open
P5177,P3698,5,1,open
P5178,P2264,1,1,open
P5179,P3471,1,1,open
P5180,P2932,2,1,open
P5181,P3690,2,1,open
P5182,P1205,7,1,open
P5183,P1775,6,1,open
P5184,P2248,4,1,open
P5185,P3751,1,1,open
P5186,P1453,1,1,open
P5187,P3427,4,1,open
P5188,P4767,9,1,open
P5189,P0270,8,1,open
P5190,P3233,5,1,open
P5191,P0858,8,1,open
P5192,P0309,2,1,open
P5193,P4911,3,1,open
P5194,P0114,6,1,open
P5195,P3466,5,1,open
P5196,P0233,10,1,open
P5197,P4459,5,1,open
P5198,P2295,10,1,open
P5199,P1318,10,1,open
P5200,P3415,2,1,open
P5201,P1820,8,1,open
P5202,P0516,1,1,open
P5203,P0303,4,1,open
P5204,P4096,3,1,open
P5205,P2781,8,1,open
P5206,P1609,9,1,open
P5207,P2657,7,1,open
P5208,P1864,2,1,open
P5209,P0985,1,1,open
P5210,P0307,2,1,open
P5211,P0404,1,1,open
P5212,P1576,3,1,open
P5213,P1332,10,1,open
P5214,P3467,9,1,open
P5215,P2935,5,1,open
P5216,P3000,7,1,open
P5217,P4533,5,1,open
P5218,P3353,10,1,open
P5219,P5128,2,1,open
P5220,P4021,2,1,open
P5221,P3667,6,1,open
P5222,P1178,7,1,open
P5223,P1137,2,1,open
P5224,P1098,9,1,open
P5225,P2808,6,1,open
P5226,P0093,3,1,open
P5227,P0157,8,1,open
P5228,P4592,2,1,open
P5229,P1592,3,1,open
P5230,P1288,8,1,open
P5231,P3031,1,1,open
P5232,P2009,3,1,open
P5233,P0833,2,1,open
P5234,P5090,7,1,open
P5235,P1162,1,1,open
P5236,P4645,6,1,open
P5237,P2464,5,1,open
P5238,P4848,5,1,open
P5239,P0842,6,1,open
P5240,P4129,3,1,open
P5241,P2125,6,1,open
P5242,P4445,5,1,open
P5243,P2455,1,1,open
P5244,P0098,1,1,open
P5245,P2271,5,1,open
P5246,P2712,2,1,open
P5247,P5145,6,1,open
P5248,P2679,9,1,open
P5249,P0785,4,1,open
P5250,P1398,6,1,open
P5251,P4473,10,1,open
P5252,P0882,4,1,open
P5253,P5227,9,1,open
P5254,P0683,6,1,open
P5255,P1639,6,1,open
P5256,P3571,6,1,open
P5257,P2574,8,1,open
P5258,P1805,9,1,open
P5259,P4401,6,1,open
P5260,P0312,5,1,open
P5261,P0520,9,1,open
P5262,P3082,6,1,open
P5263,P0265,9,1,open
P5264,P0135,1,1,open
P5265,P1706,5,1,open
P5266,P0288,4,1,open
P5267,P3445,9,1,open
P5268,P1836,9,1,open
P5269,P4786,6,1,open
P5270,P3425,2,1,open
P5271,P3774,8,1,open
P5272,P1920,4,1,open
P5273,P0561,7,1,open
P5274,P1726,9,1,open
P5275,P1465,1,1,open
P5276,P0841,4,1,open
P5277,P1293,9,1,open
P5278,P0438,2,1,open
P5279,P2522,3,1,open
P5280,P1852,1,1,open
P5281,P4512,6,1,open
P5282,P1952,6,1,open
P5283,P4470,9,1,open
P5284,P0362,7,1,open
P5285,P3830,9,1,open
P5286,P4608,9,1,open
P5287,P2849,1,1,open
P5288,P0294,3,1,open
P5289,P4144,6,1,open
P5290,P4117,2,1,open
P5291,P1568,6,1,open
P5292,P4288,3,1,open
P5293,P2777,5,1,open
P5294,P3462,6,1,open
P5295,P4301,7,1,open
P5296,P3638,8,1,open
P5297,P4676,4,1,open
P5298,P1681,8,1,open
P5299,P5247,9,1,open
P5300,P4176,1,1,open
P5301,P2264,2,1,open
P5302,P1910,5,1,open
P5303,P1211,8,1,open
P5304,P2808,8,1,open
P5305,P1756,4,1,open
P5306,P4883,6,1,open
P5307,P2875,8,1,open
P5308,P0742,5,1,open
P5309,P0622,4,1,open
P5310,P1503,10,1,open
P5311,P3910,9,1,open
P5312,P0909,4,1,open
P5313,P3158,8,1,open
P5314,P0836,7,1,open
P5315,P2167,9,1,open
P5316,P3440,8,1,open
P5317,P3331,5,1,open
P5318,P1979,4,1,open
P5319,P1123,3,1,open
P5320,P5185,4,1,open
P5321,P5062,4,1,open
P5322,P1038,10,1,open
P5323,P4433,5,1,open
P5324,P1719,3,1,open
P5325,P0882,1,1,open
P5326,P0713,6,1,open
P5327,P1146,8,1,open
P5328,P3134,10,1,open
P5329,P3178,8,1,open
P5330,P0679,6,1,open
P5331,P2538,5,1,open
P5332,P1460,7,1,open
P5333,P4678,6,1,open
P5334,P4842,4,1,open
P5335,P3691,1,1,open
P5336,P0592,7,1,open
P5337,P3282,8,1,open
P5338,P1186,2,1,open
P5339,P3188,9,1,open
P5340,P0743,3,1,open
P5341,P4570,5,1,open
P5342,P3087,5,1,open
P5343,P2568,9,1,open
P5344,P4810,8,1,open
P5345,P0995,6,1,open
P5346,P0522,10,1,open
P5347,P4039,9,1,open
P5348,P1378,3,1,open
P5349,P1398,1,1,open
P5350,P2135,7,1,open
P5351,P4081,4,1,open
P5352,P0420,6,1,open
P5353,P5154,5,1,open
P5354,P4158,4,1,open
P5355,P5304,3,1,open
P5356,P3213,5,1,open
P5357,P4663,5,1,open
P5358,P2824,2,1,open
P5359,P0535,7,1,open
P5360,P2417,10,1,open
P5361,P3576,5,1,open
P5362,P3942,4,1,open
P5363,P4548,3,1,open
P5364,P5324,5,1,open
P5365,P0243,9,1,open
P5366,P2471,3,1,open
P5367,P0562,10,1,open
P5368,P0737,1,1,open
P5369,P1759,3,1,open
P5370,P4746,5,1,open
P5371,P0565,9,1,open
P5372,P1601,1,1,open
P5373,P5056,10,1,open
P5374,P4039,6,1,open
P5375,P5303,5,1,open
P5376,P4171,3,1,open
P5377,P0497,5,1,open
P5378,P3188,6,1,open
P5379,P3362,4,1,open
P5380,P0079,3,1,open
P5381,P5181,5,1,open
P5382,P1640,6,1,open
P5383,P1527,2,1,open
P5384,P0540,6,1,open
P5385,P3399,1,1,open
P5386,P3690,5,1,open
P5387,P4707,5,1,open
P5388,P0092,6,1,open
P5389,P3199,8,1,open
P5390,P5290,2,1,open
P5391,P0795,4,1,open
P5392,P5372,9,1,open
P5393,P0338,3,1,open
P5394,P1004,6,1,open
P5395,P2357,8,1,open
P5396,P4332,5,1,open
P5397,P1960,10,1,open
P5398,P0954,8,1,open
P5399,P4364,3,1,open
P5400,P3559,9,1,open
P5401,P1449,7,1,open
P5402,P0552,5,1,open
P5403,P5275,1,1,open
P5404,P2441,4,1,open
P5405,P1518,9,1,open
P5406,P4018,3,1,open
P5407,P4746,6,1,open
P5408,P3309,8,1,open
P5409,P2308,3,1,open
P5410,P0788,6,1,open
P5411,P2707,4,1,open
P5412,P3824,10,1,open
P5413,P0134,1,1,open
P5414,P0566,5,1,open
P5415,P4200,4,1,open
P5416,P3882,6,1,open
P5417,P3590,5,1,open
P5418,P5355,9,1,open
P5419,P2948,3,1,open
P5420,P0845,1,1,open
P5421,P2417,3,1,open
P5422,P3459,3,1,open
P5423,P0924,4,1,open
P5424,P0927,3,1,open
P5425,P0558,5,1,open
P5426,P1728,8,1,open
P5427,P3786,1,1,open
P5428,P0691,2,1,open
P5429,P3691,3,1,open
P5430,P3460,10,1,open
P5431,P3028,8,1,open
P5432,P4625,8,1,open
P5433,P2670,3,1,open
P5434,P0809,5,1,open
P5435,P0689,6,1,open
P5436,P2242,7,1,open
P5437,P1241,7,1,open
P5438,P0014,2,1,open
P5439,P1809,5,1,open
P5440,P5287,4,1,open
P5441,P5343,5,1,open
P5442,P2591,10,1,open
P5443,P5129,2,1,open
P5444,P1928,7,1,open
P5445,P0594,8,1,open
P5446,P3203,10,1,open
P5447,P0314,6,1,open
P5448,P1829,2,1,open
P5449,P3546,4,1,open
P5450,P0505,9,1,open
P5451,P5275,2,1,open
P5452,P2858,2,1,open
P5453,P1319,3,1,open
P5454,P1770,1,1,open
P5455,P4443,10,1,open
P5456,P4201,6,1,open
P5457,P2522,5,1,open
P5458,P0596,9,1,open
P5459,P3597,5,1,open
P5460,P0006,3,1,open
P5461,P1521,3,1,open
P5462,P5366,6,1,open
P5463,P0026,10,1,open
P5464,P2483,5,1,open
P5465,P2052,1,1,open
P5466,P4190,9,1,open
P5467,P3051,4,1,open
P5468,P0075,2,1,open
P5469,P4346,2,1,open
P5470,P3145,4,1,open
P5471,P0215,5,1,open
P5472,P1862,3,1,open
P5473,P1872,4,1,open
P5474,P2009,5,1,open
P5475,P1199,7,1,open
P5476,P3048,2,1,open
P5477,P4365,8,1,open
P5478,P2957,3,1,open
P5479,P5284,4,1,open
P5480,P5184,10,1,open
P5481,P3722,4,1,open
P5482,P5152,3,1,open
P5483,P0227,2,1,open
P5484,P1370,1,1,open
P5485,P5453,6,1,open
P5486,P3918,1,1,open
P5487,P0896,3,1,open
P5488,P3925,4,1,open
P5489,P3694,3,1,open
P5490,P3062,9,1,open
P5491,P0421,9,1,open
P5492,P5179,10,1,open
P5493,P0382,10,1,open
P5494,P1225,1,1,open
P5495,P4241,5,1,open
P5496,P3882,2,1,open
P5497,P0202,4,1,open
P5498,P3419,9,1,open
P5499,P4109,8,1,open
P5500,P2896,3,1,open
P5501,P3080,3,1,open
P5502,P1089,4,1,open
P5503,P5189,5,1,open
P5504,P2556,5,1,open
P5505,P1188,7,1,open
P5506,P1443,8,1,open
P5507,P3154,3,1,open
P5508,P3370,1,1,open
P5509,P0219,3,1,open
P5510,P3477,10,1,open
P5511,P4575,3,1,open
P5512,P2702,6,1,open
P5513,P3132,2,1,open
P5514,P0867,4,1,open
P5515,P2964,6,1,open
P5516,P4009,4,1,open
P5517,P3172,6,1,open
P5518,P3810,10,1,open
P5519,P3058,9,1,open
P5520,P2595,10,1,open
P5521,P1823,8,1,open
P5522,P4223,2,1,open
P5523,P0189,1,1,open
P5524,P5247,7,1,open
P5525,P1273,10,1,open
P5526,P1650,4,1,open
P5527,P5062,6,1,open
P5528,P3527,5,1,open
P5529,P2428,7,1,open
P5530,P3213,7,1,open
P5531,P4457,1,1,open
P5532,P3206,2,1,open
P5533,P2923,9,1,open
P5534,P2010,1,1,open
P5535,P5293,4,1,open
P5536,P4204,4,1,open
P5537,P2646,5,1,open
P5538,P0444,9,1,open
P5539,P1789,9,1,open
P5540,P1963,6,1,open
P5541,P2137,7,1,open
P5542,P3825,10,1,open
P5543,P1283,7,1,open
P5544,P3629,4,1,open
P5545,P2610,2,1,open
P5546,P1412,6,1,open
P5547,P1363,7,1,open
P5548,P4435,1,1,open
P5549,P4022,8,1,open
P5550,P4655,9,1,open
P5551,P1494,7,1,open
P5552,P5257,7,1,open
P5553,P0306,7,1,open
P5554,P1236,2,1,open
P5555,P2371,4,1,open
P5556,P1498,7,1,open
P5557,P2671,6,1,open
P5558,P0078,7,1,open
P5559,P4517,9,1,open
P5560,P3496,5,1,open
P5561,P2486,1,1,open
P5562,P1843,3,1,open
P5563,P3891,1,1,open
P5564,P2927,10,1,open
P5565,P5067,1,1,open
P5566,P2377,6,1,open
P5567,P4864,8,1,open
P5568,P3563,8,1,open
P5569,P3813,8,1,open
P5570,P2885,3,1,open
P5571,P1052,10,1,open
P5572,P3316,6,1,open
P5573,P1624,2,1,open
P5574,P2464,4,1,open
P5575,P3574,3,1,open
P5576,P1397,4,1,open
P5577,P2662,9,1,open
P5578,P4620,3,1,open
P5579,P4814,9,1,open
P5580,P0292,4,1,open
P5581,P3143,3,1,open
P5582,P5498,5,1,open
P5583,P4798,8,1,open
P5584,P4216,2,1,open
P5585,P1294,4,1,open
P5586,P3200,3,1,open
P5587,P2893,4,1,open
P5588,P0472,6,1,open
P5589,P1576,1,1,open
P5590,P0562,8,1,open
P5591,P2685,5,1,open
P5592,P3673,5,1,open
P5593,P2933,4,1,open
P5594,P0106,7,1,open
P5595,P2557,1,1,open
P5596,P5126,6,1,open
P5597,P0808,7,1,open
P5598,P0929,3,1,open
P5599,P4398,1,1,open
P5600,P2401,6,1,open
P5601,P2487,8,1,open
P5602,P0615,4,1,open
P5603,P1164,4,1,open
P5604,P5496,5,1,open
P5605,P5461,9,1,open
P5606,P2021,1,1,open
P5607,P3607,10,1,open
P5608,P5164,8,1,open
P5609,P0205,1,1,open
P5610,P0491,10,1,open
P5611,P5418,6,1,open
P5612,P0116,5,1,open
P5613,P3260,4,1,open
P5614,P2285,5,1,open
P5615,P4584,5,1,open
P5616,P4800,10,1,open
P5617,P5005,8,1,open
P5618,P1691,10,1,open
P5619,P4140,1,1,open
P5620,P0461,10,1,open
P5621,P5132,10,1,open
P5622,P3652,4,1,open
P5623,P4805,2,1,open
P5624,P4139,10,1,open
P5625,P1665,1,1,open
P5626,P1481,8,1,open
P5627,P0988,4,1,open
P5628,P1369,10,1,open
P5629,P1620,10,1,open
P5630,P3830,2,1,open
P5631,P1960,3,1,open
P5632,P1380,4,1,open
P5633,P1811,1,1,open
P5634,P4314,3,1,open
P5635,P1657,10,1,open
P5636,P1527,9,1,open
P5637,P2328,8,1,open
P5638,P2368,1,1,open
P5639,P0812,1,1,open
P5640,P5176,3,1,open
P5641,P5081,7,1,open
P5642,P1224,3,1,open
P5643,P4876,8,1,open
P5644,P4467,2,1,open
P5645,P0446,4,1,open
P5646,P1119,10,1,open
P5647,P5213,8,1,open
P5648,P4926,3,1,open
P5649,P4326,9,1,open
P5650,P2191,6,1,open
P5651,P1341,4,1,open
P5652,P4398,9,1,open
P5653,P0069,5,1,open
P5654,P1775,4,1,open
P5655,P1141,6,1,open
P5656,P3405,10,1,open
P5657,P1064,6,1,open
P5658,P5329,10,1,open
P5659,P4929,5,1,open
P5660,P0375,5,1,open
P5661,P4724,5,1,open
P5662,P0329,5,1,open
P5663,P1925,1,1,open
P5664,P2682,8,1,open
P5665,P5247,5,1,open
P5666,P3775,9,1,open
